age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
50,Local-gov,206061,10th,11,Never-married,Adm-clerical,Own-child,Black,Male,-10,0,40,United-States,<=50K
62,Local-gov,80723,12th,9,Never-married,Craft-repair,Unmarried,Asian-Pac-Islander,Female,-21,-1,40,United-States,<=50K
26,Private,229714,7th-8th,6,Never-married,Sales,Not-in-family,White,Female,5,-1,40,United-States,<=50K
28,Local-gov,113550,10th,10,Never-married,Craft-repair,Husband,White,Male,-49,2,46,Peru,<=50K
59,Private,62440,Bachelors,13,Divorced,Prof-specialty,Husband,Asian-Pac-Islander,Male,25,2,50,United-States,<=50K
58,Private,143851,Assoc-acdm,10,Never-married,Tech-support,Not-in-family,White,Male,-56,0,40,United-States,<=50K
25,Private,190816,Bachelors,10,Separated,Other-service,Not-in-family,Other,Male,10,-1,40,United-States,<=50K
40,Private,282833,HS-grad,10,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,-1,40,United-States,>50K
42,Never-worked,134893,7th-8th,13,Separated,?,Unmarried,White,Male,-44,1,31,United-States,<=50K
46,Private,301346,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,39,-2,13,United-States,<=50K
29,Private,168008,HS-grad,3,Never-married,Adm-clerical,Wife,White,Male,-77,0,38,United-States,<=50K
32,Self-emp-not-inc,127102,Some-college,10,Widowed,Transport-moving,Husband,Other,Male,-7,-1,40,United-States,<=50K
46,Private,134221,Bachelors,4,Never-married,Other-service,Unmarried,White,Female,-16,-2,40,United-States,>50K
48,Private,352038,Prof-school,9,Married-civ-spouse,Priv-house-serv,Husband,White,Male,-11,-1,40,Japan,<=50K
43,Private,150648,Assoc-voc,9,Widowed,Farming-fishing,Not-in-family,White,Male,9,-2,24,Dominican-Republic,<=50K
42,?,175389,Some-college,10,Divorced,?,Unmarried,Black,Female,-27,0,23,United-States,<=50K
26,Private,197462,Assoc-voc,7,Never-married,?,Unmarried,White,Male,10,1,40,United-States,<=50K
38,Private,68065,Doctorate,13,Married-civ-spouse,Craft-repair,Own-child,White,Male,-4,0,40,United-States,<=50K
32,Private,257592,HS-grad,9,Divorced,?,Husband,Asian-Pac-Islander,Male,-24,-1,40,Taiwan,<=50K
39,Private,217194,7th-8th,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-40,-1,50,United-States,>50K
33,Private,82655,Some-college,9,Never-married,?,Own-child,White,Female,4,1,40,United-States,<=50K
41,Local-gov,69543,Bachelors,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,-64,-1,49,United-States,>50K
31,Private,239510,Bachelors,4,Never-married,Craft-repair,Husband,White,Male,-14,-1,55,United-States,<=50K
37,Self-emp-not-inc,53681,Assoc-voc,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,-8,0,54,United-States,<=50K
41,Federal-gov,101206,Some-college,10,Never-married,Tech-support,Not-in-family,Amer-Indian-Eskimo,Female,0,-1,29,United-States,<=50K
42,Private,41850,Prof-school,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,8,-1,40,United-States,>50K
45,Private,178658,10th,9,Never-married,Adm-clerical,Unmarried,White,Male,9,-2,23,United-States,<=50K
40,Private,205425,Some-college,7,Never-married,Sales,Unmarried,White,Female,-3,1,40,England,<=50K
21,Private,258766,Bachelors,10,Separated,Other-service,Not-in-family,White,Male,-28,1,40,United-States,<=50K
56,Private,125081,11th,9,Divorced,Adm-clerical,Unmarried,White,Male,-22,-1,40,United-States,<=50K
49,Private,210287,HS-grad,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,-34,0,40,United-States,<=50K
38,Private,241773,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,37,0,40,Nicaragua,>50K
61,Private,210663,HS-grad,9,Never-married,Farming-fishing,Unmarried,Other,Female,-52,-3,30,United-States,<=50K
24,Private,149209,HS-grad,10,Widowed,Adm-clerical,Other-relative,Black,Female,-3,0,40,United-States,<=50K
41,Private,445431,Bachelors,13,Separated,Exec-managerial,Husband,White,Male,36,-1,55,Mexico,>50K
27,Local-gov,172647,Some-college,10,Divorced,Exec-managerial,Own-child,White,Male,-54,-2,40,China,<=50K
45,Private,204776,HS-grad,7,Never-married,Sales,Not-in-family,White,Female,20,-1,46,United-States,<=50K
42,Private,397737,Assoc-acdm,10,Never-married,Farming-fishing,Not-in-family,White,Male,-20,-2,40,United-States,<=50K
43,Private,178912,12th,9,Never-married,Other-service,Not-in-family,Other,Female,-4,-1,11,United-States,<=50K
27,Private,221733,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,6,-1,16,United-States,<=50K
30,Private,40549,HS-grad,9,Never-married,Other-service,Husband,White,Female,-82,-1,55,Cuba,<=50K
39,Self-emp-inc,128211,Bachelors,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,3265,-3,40,United-States,>50K
46,Self-emp-inc,215196,7th-8th,9,Never-married,Machine-op-inspct,Own-child,White,Male,-24,1,9,Vietnam,<=50K
30,Private,220750,5th-6th,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,-24,3,45,United-States,<=50K
34,Federal-gov,527780,HS-grad,10,Never-married,Prof-specialty,Not-in-family,White,Female,-42,-1,40,Mexico,<=50K
41,State-gov,198792,Prof-school,15,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,-97,0,34,United-States,<=50K
22,Private,76720,HS-grad,10,Never-married,Other-service,Not-in-family,Other,Female,-69,1,91,United-States,<=50K
49,Local-gov,190338,Assoc-acdm,13,Never-married,Craft-repair,Not-in-family,White,Male,65,-2,40,United-States,<=50K
44,Private,82044,11th,11,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,7,-2,40,United-States,<=50K
34,Federal-gov,127676,Some-college,12,Married-spouse-absent,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,-9,2,37,United-States,<=50K
23,Private,210163,7th-8th,15,Divorced,Prof-specialty,Not-in-family,White,Male,26,0,40,United-States,<=50K
24,Private,96331,10th,9,Never-married,Machine-op-inspct,Not-in-family,Black,Female,-18,0,17,United-States,<=50K
49,Private,270354,Assoc-acdm,9,Married-spouse-absent,Protective-serv,Unmarried,White,Male,4,-1,49,England,<=50K
21,Private,395892,HS-grad,9,Widowed,Tech-support,Not-in-family,Asian-Pac-Islander,Female,-19,0,19,United-States,<=50K
61,State-gov,176944,Doctorate,9,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,-29,-1,45,?,<=50K
45,Private,143043,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3309,0,40,United-States,>50K
40,Private,248774,9th,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,-15,0,40,United-States,>50K
41,Private,326935,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,33,0,40,Ecuador,<=50K
39,Private,163679,Assoc-voc,4,Never-married,Transport-moving,Not-in-family,White,Female,23,-1,40,United-States,<=50K
48,State-gov,366528,Preschool,12,Divorced,?,Husband,White,Male,-76,1805,40,United-States,<=50K
59,Private,190353,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,1,-2,40,United-States,<=50K
41,Private,141086,Bachelors,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,14931,3,61,United-States,>50K
19,Private,316849,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,32,1,24,United-States,<=50K
21,?,227397,HS-grad,10,Never-married,Other-service,Own-child,White,Female,-43,0,40,United-States,<=50K
32,Private,174343,Some-college,14,Divorced,Sales,Not-in-family,White,Male,12,-2,40,Taiwan,<=50K
28,?,206300,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,-44,2,40,United-States,<=50K
47,Private,237281,Assoc-acdm,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,19,-3,57,United-States,>50K
26,?,221036,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,-56,0,22,United-States,<=50K
22,Private,210269,HS-grad,9,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,-27,-2,40,United-States,<=50K
46,Self-emp-inc,184577,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,5,-2,49,United-States,>50K
33,Private,51423,10th,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,-28,1,22,United-States,>50K
20,Private,234860,HS-grad,4,Never-married,Prof-specialty,Wife,White,Female,-9,1,24,United-States,<=50K
32,Private,199685,Assoc-voc,9,Married-spouse-absent,Tech-support,Not-in-family,White,Female,8,0,40,United-States,<=50K
58,Private,195526,Bachelors,10,Never-married,?,Own-child,White,Female,-34,-3,40,United-States,<=50K
72,Private,179844,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,2913,-1,59,United-States,>50K
25,Private,106156,Some-college,5,Separated,?,Not-in-family,Asian-Pac-Islander,Female,-67,4,40,United-States,<=50K
46,Private,302973,HS-grad,13,Married-civ-spouse,Transport-moving,Not-in-family,Black,Male,-7,-2,43,United-States,>50K
47,Private,163743,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Male,1,2,45,United-States,<=50K
43,Private,223471,7th-8th,9,Never-married,Tech-support,Own-child,White,Male,29,0,57,United-States,<=50K
50,Private,168520,HS-grad,10,Widowed,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,-33,-1,40,United-States,<=50K
43,Private,419012,HS-grad,10,Married-civ-spouse,Farming-fishing,Husband,White,Female,12,-2,34,Germany,<=50K
39,Private,413462,HS-grad,11,Never-married,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,40,-1,49,United-States,<=50K
41,Private,250777,1st-4th,3,Never-married,Adm-clerical,Not-in-family,White,Female,-11,-1,40,United-States,<=50K
41,Private,225428,Prof-school,10,Never-married,Farming-fishing,Not-in-family,White,Female,-6,-1,40,United-States,<=50K
42,Self-emp-inc,201889,Assoc-acdm,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,-4,-2,44,United-States,<=50K
52,Private,196840,7th-8th,10,Never-married,Tech-support,Not-in-family,White,Female,8,0,40,United-States,<=50K
51,Private,252289,1st-4th,10,Divorced,Craft-repair,Not-in-family,White,Female,-63,-3,40,United-States,<=50K
19,Local-gov,194160,HS-grad,6,Widowed,Adm-clerical,Not-in-family,White,Male,-2,-1,30,United-States,<=50K
37,Private,104102,HS-grad,10,Divorced,Transport-moving,Not-in-family,Other,Female,12,-3,40,United-States,<=50K
42,Local-gov,390545,HS-grad,5,Never-married,Adm-clerical,Not-in-family,White,Female,-10,-2,40,United-States,<=50K
27,Local-gov,130048,Some-college,9,Never-married,Machine-op-inspct,Own-child,Other,Female,4,-1,40,United-States,<=50K
70,Private,347646,Some-college,13,Never-married,Exec-managerial,Unmarried,Black,Female,-14,0,40,United-States,<=50K
31,Self-emp-not-inc,230151,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,-32,-1,35,United-States,<=50K
25,Private,164020,Bachelors,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,20,-1,61,United-States,>50K
19,Private,59504,12th,10,Never-married,Adm-clerical,Not-in-family,Black,Female,-17,-2,40,United-States,<=50K
25,?,255712,HS-grad,13,Widowed,Adm-clerical,Not-in-family,Other,Male,-67,-2,40,United-States,<=50K
22,State-gov,307923,HS-grad,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,-13,-2,40,United-States,<=50K
49,Private,154365,Some-college,10,Never-married,?,Not-in-family,Asian-Pac-Islander,Male,49,0,40,United-States,<=50K
48,Private,156288,HS-grad,7,Married-civ-spouse,Protective-serv,Unmarried,White,Female,22,1,58,United-States,<=50K
51,Private,146137,Some-college,10,Separated,Other-service,Not-in-family,Black,Male,-23,1773,25,United-States,<=50K
42,Private,102093,9th,9,Married-civ-spouse,Sales,Unmarried,Other,Male,-31,-1,17,Philippines,>50K
44,Federal-gov,269293,12th,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,-24,0,40,United-States,>50K
34,Private,40532,Bachelors,13,Divorced,Transport-moving,Husband,White,Male,13,-1,35,Holand-Netherlands,<=50K
48,Self-emp-not-inc,349158,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2228,2,31,United-States,<=50K
46,Private,208488,Bachelors,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,13859,1,44,United-States,>50K
19,Private,215833,Bachelors,10,Never-married,?,Not-in-family,White,Female,20,0,36,United-States,<=50K
49,State-gov,172028,Bachelors,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,-6,-2,50,United-States,>50K
42,Self-emp-not-inc,197646,Assoc-acdm,10,Never-married,Adm-clerical,Own-child,Black,Female,-10,0,21,United-States,<=50K
46,Private,215382,Doctorate,9,Separated,Sales,Wife,White,Male,-6,-2,23,Outlying-US(Guam-USVI-etc),<=50K
19,Private,415502,Some-college,10,Never-married,?,Own-child,Black,Female,-40,-1,40,United-States,<=50K
45,Private,91291,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,9,1883,50,United-States,>50K
21,Private,200785,11th,9,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Female,-58,2,25,United-States,<=50K
41,Local-gov,189607,Prof-school,9,Never-married,Sales,Wife,White,Male,2,-1,61,United-States,>50K
28,Private,411964,Some-college,10,Divorced,Other-service,Unmarried,White,Female,-42,-4,23,United-States,<=50K
21,Private,116466,Some-college,10,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,-57,-2,40,United-States,<=50K
43,Private,115612,Some-college,9,Widowed,Adm-clerical,Other-relative,White,Male,6,-3,40,United-States,<=50K
52,State-gov,183378,11th,9,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,-31,0,40,United-States,<=50K
47,Self-emp-not-inc,174632,Masters,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,-1,-2,67,United-States,>50K
40,Private,161507,Masters,13,Divorced,Craft-repair,Husband,White,Male,-12,0,45,United-States,>50K
41,Self-emp-not-inc,52877,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,-4,0,40,El-Salvador,<=50K
26,Private,166555,Some-college,13,Never-married,Other-service,Other-relative,Black,Female,-34,0,40,United-States,<=50K
53,Self-emp-inc,114790,HS-grad,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,-19,2,45,United-States,<=50K
32,Private,468872,Prof-school,10,Never-married,Other-service,Not-in-family,White,Female,-18,1,50,United-States,<=50K
43,Private,200770,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Black,Male,-15,2,30,?,<=50K
20,Private,101166,Some-college,3,Never-married,Tech-support,Unmarried,Asian-Pac-Islander,Male,46,-1,29,United-States,<=50K
45,Never-worked,216041,Some-college,16,Never-married,?,Unmarried,White,Male,-24,3,40,England,<=50K
26,Federal-gov,94662,HS-grad,5,Divorced,?,Unmarried,White,Female,21,-2,40,United-States,<=50K
44,State-gov,202779,Some-college,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,13,-1,49,United-States,>50K
84,State-gov,189738,Bachelors,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,-12,1,58,United-States,>50K
46,Private,181260,Bachelors,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,57,1818,50,United-States,>50K
33,State-gov,214053,Prof-school,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,10,1,40,United-States,<=50K
43,Private,142302,Bachelors,10,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,-12,1,40,United-States,<=50K
20,Private,197220,Some-college,10,Never-married,Handlers-cleaners,Own-child,Black,Female,21,2,12,United-States,<=50K
33,Local-gov,520176,9th,9,Never-married,Prof-specialty,Wife,White,Male,-28,0,49,Canada,<=50K
33,Private,299389,Some-college,9,Divorced,Machine-op-inspct,Unmarried,Other,Female,-23,1,40,?,<=50K
23,Federal-gov,160174,7th-8th,7,Married-civ-spouse,?,Husband,White,Male,6,-2,17,United-States,<=50K
40,Private,33414,Masters,15,Married-civ-spouse,Farming-fishing,Husband,White,Male,-1,1772,49,United-States,>50K
54,Private,180509,HS-grad,13,Never-married,Adm-clerical,Not-in-family,White,Male,-65,-3,40,Mexico,<=50K
38,Private,96057,Some-college,13,Never-married,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,26,-3,31,United-States,<=50K
40,?,184032,Bachelors,7,Married-AF-spouse,?,Not-in-family,White,Male,-22,0,40,United-States,>50K
33,?,205240,10th,9,Widowed,Protective-serv,Not-in-family,White,Female,-51,-1,55,United-States,<=50K
25,Local-gov,469847,9th,10,Never-married,Adm-clerical,Own-child,White,Female,12,2,30,United-States,<=50K
25,Private,185167,10th,10,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,-48,-1,40,United-States,<=50K
44,Local-gov,120131,9th,7,Never-married,?,Own-child,Black,Female,-14,1,7,United-States,<=50K
45,Private,213561,Bachelors,6,Never-married,Exec-managerial,Husband,Asian-Pac-Islander,Male,1,2,40,United-States,<=50K
46,Private,211796,Some-college,13,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,-71,2,40,United-States,<=50K
60,Private,168044,HS-grad,13,Divorced,Craft-repair,Other-relative,White,Male,-1,1,35,United-States,<=50K
19,Private,265963,HS-grad,4,Divorced,?,Not-in-family,Asian-Pac-Islander,Female,6,-1,35,United-States,<=50K
39,Private,268850,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,-51,0,40,Puerto-Rico,<=50K
44,?,558025,Some-college,6,Never-married,Other-service,Own-child,Other,Male,76,-1,37,United-States,<=50K
53,Private,189615,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,14297,1781,57,United-States,>50K
37,State-gov,213227,HS-grad,10,Separated,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,11,0,40,United-States,<=50K
34,Private,26122,Assoc-voc,10,Never-married,Priv-house-serv,Other-relative,Asian-Pac-Islander,Male,28,-4,40,United-States,<=50K
41,Private,718495,Bachelors,5,Never-married,Tech-support,Unmarried,Black,Male,-69,0,40,United-States,<=50K
26,?,156401,11th,9,Never-married,Adm-clerical,Own-child,Black,Female,-17,-3,5,United-States,<=50K
25,Self-emp-inc,313199,Bachelors,9,Never-married,Prof-specialty,Not-in-family,White,Male,-17,-1,57,United-States,<=50K
26,Federal-gov,37553,Some-college,9,Never-married,Prof-specialty,Unmarried,White,Male,11,0,40,United-States,<=50K
46,Local-gov,257346,HS-grad,9,Widowed,Other-service,Own-child,Black,Male,-23,0,40,United-States,<=50K
29,Private,219410,Some-college,10,Never-married,Protective-serv,Wife,Asian-Pac-Islander,Female,-7,-2,40,United-States,<=50K
47,Private,465416,Bachelors,7,Never-married,Handlers-cleaners,Not-in-family,Black,Female,-31,-2,57,United-States,<=50K
36,Local-gov,172760,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,Male,-60,1,50,United-States,>50K
25,Federal-gov,383986,Preschool,13,Married-civ-spouse,Tech-support,Husband,White,Male,-6,1492,40,United-States,<=50K
20,Private,126195,HS-grad,10,Never-married,Sales,Unmarried,Black,Female,-28,-3,40,United-States,<=50K
26,Local-gov,326761,Some-college,13,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,-58,-1,40,Trinadad&Tobago,<=50K
23,Private,219952,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,-16,-2,40,United-States,<=50K
23,Private,138271,HS-grad,10,Divorced,Adm-clerical,Other-relative,White,Female,-90,0,40,United-States,<=50K
42,Self-emp-not-inc,105310,Prof-school,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,-17,-1,50,United-States,>50K
18,Private,37233,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,-45,-1,23,United-States,<=50K
29,State-gov,188861,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,-23,0,46,United-States,>50K
21,Private,109303,Some-college,7,Never-married,Other-service,Own-child,White,Female,-33,-1,25,United-States,<=50K
32,Private,172632,HS-grad,13,Never-married,Sales,Own-child,Black,Female,-40,0,40,United-States,<=50K
45,Self-emp-not-inc,276314,11th,10,Widowed,Priv-house-serv,Not-in-family,White,Male,16,-5,61,India,<=50K
49,Private,261200,HS-grad,9,Married-civ-spouse,Sales,Not-in-family,Asian-Pac-Islander,Male,3,-4,21,United-States,<=50K
40,Private,29437,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,32,-2,46,United-States,>50K
57,Private,92859,1st-4th,9,Married-civ-spouse,Other-service,Husband,White,Male,-67,-3,23,United-States,<=50K
30,Local-gov,189096,Some-college,5,Divorced,Priv-house-serv,Unmarried,White,Male,-4,-3,23,United-States,<=50K
40,Private,59374,Assoc-acdm,10,Never-married,Handlers-cleaners,Own-child,White,Female,-1,0,40,United-States,<=50K
29,Private,178786,HS-grad,10,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,-21,-3,21,United-States,<=50K
37,Private,291263,Bachelors,10,Never-married,Handlers-cleaners,Not-in-family,Black,Male,32,-1,20,United-States,<=50K
27,Private,177962,Some-college,4,Separated,Other-service,Not-in-family,Black,Female,-11,-3,8,United-States,<=50K
45,Local-gov,405674,9th,9,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Male,-13,0,60,United-States,<=50K
34,Private,435308,HS-grad,10,Never-married,Other-service,Own-child,White,Male,-47,-2,40,United-States,<=50K
42,State-gov,92574,11th,10,Never-married,Prof-specialty,Husband,White,Female,9,-2,40,United-States,<=50K
54,State-gov,209375,Masters,13,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Female,17,-1,40,United-States,<=50K
40,Private,42580,11th,10,Married-civ-spouse,Protective-serv,Own-child,White,Male,18,2,46,United-States,<=50K
23,Private,143209,HS-grad,11,Never-married,Machine-op-inspct,Own-child,Black,Female,-39,1,17,Mexico,<=50K
41,Private,207903,Bachelors,14,Never-married,Other-service,Not-in-family,White,Female,17,-1,46,United-States,<=50K
28,Private,99829,Bachelors,9,Married-civ-spouse,Tech-support,Other-relative,White,Female,-32,-1,34,United-States,>50K
54,Private,222330,9th,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,9,-1,34,United-States,<=50K
30,State-gov,299457,Some-college,14,Married-civ-spouse,Exec-managerial,Wife,White,Male,-19,-2,40,United-States,<=50K
47,Private,194729,10th,15,Married-civ-spouse,Craft-repair,Wife,White,Male,-14,-2,46,United-States,<=50K
50,Private,193809,5th-6th,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,-15,-3,40,China,<=50K
68,Private,143170,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3621,-1,50,United-States,>50K
18,Private,271333,Some-college,7,Never-married,Adm-clerical,Own-child,Black,Female,-24,0,40,United-States,<=50K
55,Private,200222,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,-40,-1,49,United-States,>50K
27,Private,186812,Some-college,7,Divorced,Other-service,Own-child,White,Male,9,1,40,United-States,<=50K
53,Private,172573,Bachelors,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,12,-2,77,United-States,>50K
32,Private,355672,Some-college,7,Never-married,Sales,Wife,White,Female,-26,-2,40,United-States,<=50K
20,Local-gov,318430,Preschool,10,Never-married,Adm-clerical,Unmarried,White,Female,-9,-3,40,United-States,<=50K
54,Private,95300,Doctorate,13,Divorced,Tech-support,Not-in-family,Black,Female,-28,0,20,United-States,<=50K
57,Private,111158,Some-college,13,Divorced,?,Wife,White,Male,-16,1,50,United-States,<=50K
21,Private,77828,HS-grad,10,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Female,-19,2,30,United-States,<=50K
35,Never-worked,155513,11th,13,Divorced,Prof-specialty,Own-child,White,Male,-18,-3,40,South,<=50K
40,Private,35698,Bachelors,14,Married-AF-spouse,Prof-specialty,Not-in-family,White,Male,-27,3,45,United-States,<=50K
24,State-gov,195311,HS-grad,10,Never-married,Craft-repair,Own-child,White,Female,-24,0,40,United-States,<=50K
31,Private,151613,HS-grad,9,Divorced,Sales,Other-relative,Black,Female,-2,1,36,United-States,<=50K
20,Private,133787,9th,10,Never-married,?,Own-child,White,Female,-5,1,30,United-States,<=50K
50,Private,289795,Bachelors,12,Never-married,Prof-specialty,Husband,White,Male,-36,-1,40,United-States,>50K
56,Federal-gov,216914,HS-grad,5,Never-married,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,-36,-1,40,United-States,<=50K
27,Local-gov,217666,HS-grad,10,Never-married,Adm-clerical,Own-child,White,Female,34,2,29,United-States,<=50K
19,Private,100984,Some-college,9,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,-43,-1,18,United-States,<=50K
29,Private,145394,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,-56,0,44,United-States,<=50K
22,Private,209897,11th,9,Never-married,Sales,Not-in-family,White,Female,17,-5,35,United-States,<=50K
39,Private,414593,HS-grad,3,Married-civ-spouse,Adm-clerical,Husband,White,Male,3520,0,49,United-States,>50K
45,Private,56288,HS-grad,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,4,-1,49,United-States,>50K
23,Without-pay,214158,Some-college,9,Married-spouse-absent,Sales,Not-in-family,White,Male,-18,-1,35,United-States,<=50K
58,Private,151135,HS-grad,9,Never-married,Other-service,Unmarried,Black,Male,-28,2,9,United-States,<=50K
48,Private,184127,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,-59,0,40,South,<=50K
48,Private,180546,7th-8th,10,Widowed,Priv-house-serv,Other-relative,White,Female,-42,-4,30,Vietnam,<=50K
27,Private,25815,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,-28,1,23,United-States,<=50K
41,Private,145464,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,13525,2,46,United-States,>50K
30,Private,255890,HS-grad,12,Married-civ-spouse,Tech-support,Husband,White,Male,-3,-2,60,Guatemala,>50K
51,Private,164008,Prof-school,10,Married-civ-spouse,Tech-support,Not-in-family,White,Male,-47,0,56,United-States,<=50K
46,Private,338112,Assoc-acdm,9,Married-civ-spouse,Sales,Husband,Black,Male,-44,-1,40,United-States,<=50K
20,Private,165854,7th-8th,10,Never-married,Adm-clerical,Unmarried,White,Male,43,0,23,United-States,<=50K
32,Self-emp-inc,209822,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,-33,2,58,United-States,>50K
35,Private,381144,Prof-school,5,Married-civ-spouse,Protective-serv,Husband,White,Male,-71,1,40,United-States,>50K
35,Private,272132,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,-28,1,21,United-States,<=50K
45,Private,146282,HS-grad,10,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,-20,-1,92,United-States,<=50K
34,Private,159356,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,4,-1,51,United-States,>50K
46,Self-emp-not-inc,134759,11th,9,Never-married,Exec-managerial,Wife,White,Female,-65,-2,22,United-States,<=50K
33,Private,93255,Some-college,10,Widowed,Priv-house-serv,Not-in-family,White,Male,21,-3,27,United-States,<=50K
22,?,364899,HS-grad,13,Widowed,Other-service,Own-child,Other,Female,-14,-1,20,United-States,<=50K
40,?,356940,HS-grad,13,Divorced,?,Not-in-family,White,Female,-68,-1,18,United-States,<=50K
31,Private,113614,HS-grad,7,Never-married,Sales,Husband,White,Male,-26,-1,40,United-States,<=50K
43,Private,212321,10th,9,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Male,-37,0,40,United-States,<=50K
60,Private,187058,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Female,-41,-1,30,Japan,<=50K
41,Private,308935,HS-grad,15,Married-civ-spouse,Craft-repair,Husband,White,Male,2,-3,40,United-States,<=50K
