age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
34,State-gov,383190,Doctorate,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,30,2,40,Germany,>50K
30,State-gov,204349,1st-4th,10,Divorced,Sales,Own-child,White,Female,-40,4,31,United-States,<=50K
30,Private,398720,Some-college,10,Never-married,Machine-op-inspct,Unmarried,White,Female,-4,0,17,United-States,<=50K
24,Private,165463,HS-grad,9,Married-spouse-absent,Other-service,Wife,Black,Male,28,0,40,United-States,<=50K
22,Local-gov,170251,HS-grad,2,Divorced,Adm-clerical,Not-in-family,White,Female,26,0,40,United-States,<=50K
23,Private,116572,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,21,0,24,United-States,<=50K
26,Private,38433,Some-college,9,Never-married,?,Unmarried,Asian-Pac-Islander,Female,-16,0,40,United-States,<=50K
25,Federal-gov,367742,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,-10,1,40,United-States,<=50K
36,Private,77850,11th,10,Married-civ-spouse,Prof-specialty,Own-child,White,Male,35,-1,44,United-States,<=50K
51,Self-emp-not-inc,238462,Assoc-voc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,14225,-1,40,United-States,>50K
34,Private,33605,Preschool,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,9,1656,50,?,<=50K
43,Private,132496,Bachelors,10,Divorced,Exec-managerial,Not-in-family,White,Male,21,-2,31,United-States,<=50K
44,Self-emp-inc,303990,5th-6th,13,Married-AF-spouse,Prof-specialty,Husband,White,Male,5,0,40,United-States,<=50K
23,Private,248479,Prof-school,10,Married-civ-spouse,Sales,Husband,White,Male,-7,1,50,Italy,<=50K
33,Local-gov,368175,Some-college,10,Married-AF-spouse,Adm-clerical,Not-in-family,White,Female,23,2,40,United-States,<=50K
57,Local-gov,327241,Masters,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,-21,-1,73,United-States,>50K
28,Private,130614,10th,13,Married-civ-spouse,Other-service,Not-in-family,White,Female,-70,-1,8,El-Salvador,<=50K
45,State-gov,105115,Some-college,14,Separated,Prof-specialty,Not-in-family,White,Female,76,1,40,Trinadad&Tobago,>50K
29,Never-worked,224553,Masters,10,Never-married,?,Not-in-family,Black,Female,17,0,30,El-Salvador,<=50K
56,Private,188457,Some-college,10,Widowed,Machine-op-inspct,Husband,White,Female,29,0,35,Cambodia,<=50K
36,?,76583,Preschool,10,Divorced,Adm-clerical,Own-child,Black,Female,-21,0,14,United-States,<=50K
52,Private,46184,Some-college,6,Divorced,Sales,Husband,White,Female,47,0,40,Trinadad&Tobago,<=50K
56,Private,143894,9th,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,1,-2,40,United-States,>50K
46,Self-emp-not-inc,122248,Prof-school,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,-8,1,68,United-States,>50K
40,Private,153781,Bachelors,9,Divorced,?,Unmarried,Asian-Pac-Islander,Male,-17,-2,15,United-States,<=50K
23,Private,41703,HS-grad,12,Divorced,Adm-clerical,Own-child,White,Female,-5,0,50,United-States,<=50K
25,State-gov,201568,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,1,3,17,United-States,<=50K
36,Private,105498,Some-college,11,Separated,?,Unmarried,Black,Male,17,2,24,United-States,<=50K
43,Private,286428,Some-college,5,Divorced,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,-4,0,40,Outlying-US(Guam-USVI-etc),<=50K
38,Private,177645,Masters,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,-9,1,40,United-States,>50K
28,Local-gov,196671,Bachelors,9,Never-married,?,Unmarried,White,Male,13,1,43,Taiwan,<=50K
70,Private,49272,HS-grad,13,Never-married,Handlers-cleaners,Husband,White,Male,-27,2,40,Poland,<=50K
27,Self-emp-not-inc,309434,Some-college,10,Never-married,Sales,Wife,White,Male,-13,3,40,Philippines,<=50K
31,Federal-gov,247799,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,7,-3,23,Jamaica,<=50K
52,State-gov,201227,Some-college,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,-22,-2,36,United-States,<=50K
74,Local-gov,38212,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Male,-8,0,24,United-States,<=50K
38,Private,159751,Some-college,9,Never-married,Adm-clerical,Unmarried,Black,Female,59,1,18,United-States,<=50K
47,Self-emp-not-inc,29124,Masters,15,Married-civ-spouse,Craft-repair,Husband,White,Male,15826,0,58,United-States,>50K
24,Private,188019,Some-college,9,Divorced,Other-service,Own-child,White,Female,-33,2,40,United-States,<=50K
21,?,188701,Some-college,9,Never-married,Adm-clerical,Not-in-family,Black,Female,48,0,25,United-States,<=50K
46,Private,97342,12th,7,Married-civ-spouse,Sales,Own-child,White,Male,32,1,40,United-States,<=50K
56,Private,78005,1st-4th,10,Married-civ-spouse,Other-service,Not-in-family,White,Male,-12,-2,49,United-States,<=50K
22,Federal-gov,146750,Some-college,10,Never-married,Other-service,Own-child,White,Male,25,3,21,United-States,<=50K
38,Private,122062,Some-college,13,Divorced,Adm-clerical,Wife,Black,Female,-23,-1,40,United-States,<=50K
59,Private,394131,Some-college,9,Never-married,Transport-moving,Not-in-family,White,Female,17,0,58,United-States,<=50K
33,Private,282716,Some-college,10,Never-married,Sales,Not-in-family,White,Female,-67,2,12,United-States,<=50K
32,Private,122011,Some-college,10,Widowed,Sales,Not-in-family,White,Female,14,1,40,United-States,<=50K
58,Private,151777,HS-grad,9,Married-civ-spouse,Other-service,Own-child,White,Female,-10,2,35,United-States,<=50K
27,Private,104391,Some-college,13,Never-married,Priv-house-serv,Not-in-family,Other,Male,-8,-3,12,United-States,<=50K
45,Self-emp-not-inc,40526,Masters,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,41,2,50,United-States,>50K
52,Private,196211,Some-college,10,Never-married,Sales,Not-in-family,White,Female,-37,-1,40,Puerto-Rico,<=50K
33,Self-emp-not-inc,164939,1st-4th,6,Married-civ-spouse,Prof-specialty,Husband,Other,Male,7566,4,55,United-States,>50K
37,Private,167868,7th-8th,9,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,29,-2,50,United-States,<=50K
29,Never-worked,189958,7th-8th,12,Separated,Prof-specialty,Other-relative,White,Male,-50,1,40,Puerto-Rico,<=50K
48,Private,40011,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,9,2,50,United-States,>50K
41,Private,104039,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,12,1660,47,United-States,>50K
20,Private,142121,Assoc-voc,7,Divorced,?,Not-in-family,Black,Female,5070,-2,36,United-States,<=50K
21,State-gov,348191,Bachelors,10,Married-civ-spouse,Other-service,Husband,White,Male,-12,-4,40,Canada,<=50K
36,Private,116714,Masters,9,Never-married,Sales,Not-in-family,White,Female,-32,1,40,United-States,<=50K
56,Private,260405,Bachelors,12,Married-civ-spouse,Craft-repair,Husband,White,Male,3435,2,40,United-States,>50K
41,Private,170184,HS-grad,14,Married-civ-spouse,Sales,Husband,White,Male,32,2,50,United-States,<=50K
51,Self-emp-not-inc,28355,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7073,-2,45,United-States,>50K
26,Private,321431,Some-college,10,Never-married,Adm-clerical,Own-child,Other,Female,29,3,23,United-States,<=50K
42,State-gov,106737,Doctorate,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,4145,3,45,United-States,>50K
54,Private,203733,HS-grad,9,Separated,Other-service,Other-relative,Other,Female,8,-1,59,United-States,<=50K
18,Private,121748,HS-grad,9,Married-spouse-absent,Sales,Own-child,White,Female,-18,2,18,United-States,<=50K
43,Self-emp-inc,349692,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,14712,0,50,United-States,>50K
41,Local-gov,488704,Some-college,9,Widowed,Machine-op-inspct,Not-in-family,Black,Male,-22,-2,40,United-States,<=50K
44,Self-emp-not-inc,198855,Some-college,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,-19,0,50,United-States,<=50K
36,State-gov,233643,Some-college,9,Never-married,Other-service,Not-in-family,White,Female,52,-1,40,United-States,<=50K
45,Private,164047,9th,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,8,1,24,United-States,<=50K
29,Private,133829,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,18,-2,22,United-States,<=50K
36,Self-emp-not-inc,112523,Masters,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,3933,-1,44,United-States,>50K
60,Private,349556,7th-8th,9,Never-married,?,Not-in-family,White,Male,37,-1,40,United-States,<=50K
25,Private,139178,HS-grad,10,Divorced,Machine-op-inspct,Not-in-family,Black,Female,-42,0,40,United-States,<=50K
23,Private,144765,Some-college,10,Never-married,Machine-op-inspct,Wife,White,Female,14,2,25,United-States,<=50K
48,State-gov,212613,HS-grad,14,Widowed,Prof-specialty,Husband,White,Male,1,1,40,Mexico,<=50K
83,?,76707,HS-grad,10,Married-civ-spouse,Adm-clerical,Wife,White,Male,30,2,40,United-States,<=50K
51,Private,194760,Assoc-voc,13,Divorced,Prof-specialty,Husband,White,Male,6,4,40,United-States,>50K
47,Self-emp-inc,107027,1st-4th,13,Married-civ-spouse,Sales,Husband,White,Male,-21,-1,60,United-States,>50K
51,Self-emp-not-inc,89632,HS-grad,13,Married-civ-spouse,Transport-moving,Husband,White,Male,-24,2,40,United-States,>50K
60,State-gov,118032,Some-college,12,Never-married,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,58,-1,18,United-States,<=50K
41,Private,206186,Some-college,12,Never-married,Adm-clerical,Unmarried,White,Female,-30,-2,40,Jamaica,<=50K
56,State-gov,54924,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,5126,1,49,United-States,>50K
26,Private,205276,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,61,1,23,United-States,<=50K
25,State-gov,39115,HS-grad,10,Separated,Handlers-cleaners,Own-child,Black,Female,-24,-1,34,United-States,<=50K
21,Private,82742,Assoc-acdm,12,Divorced,Handlers-cleaners,Own-child,White,Female,17,2,40,United-States,<=50K
43,Self-emp-not-inc,352723,Prof-school,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3123,-1,57,United-States,>50K
51,Private,195216,Some-college,2,Never-married,Prof-specialty,Husband,Black,Male,-40,0,44,United-States,<=50K
42,Private,103734,Some-college,9,Never-married,Sales,Unmarried,White,Female,-73,-3,31,Guatemala,<=50K
36,Self-emp-inc,266129,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,11,0,74,United-States,>50K
48,Private,121800,HS-grad,13,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,2,1,40,United-States,<=50K
49,State-gov,34434,Preschool,12,Widowed,Protective-serv,Husband,White,Male,-30,-2,22,United-States,<=50K
47,Private,217997,11th,5,Divorced,Prof-specialty,Other-relative,Other,Female,7,0,40,United-States,<=50K
33,Local-gov,83762,11th,7,Married-civ-spouse,Adm-clerical,Own-child,Black,Female,22,-1,19,United-States,<=50K
34,Self-emp-inc,179060,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,-12,1,40,Yugoslavia,>50K
23,Local-gov,206049,Some-college,10,Never-married,Other-service,Own-child,Black,Female,-20,0,20,?,<=50K
30,Private,181353,Some-college,13,Never-married,Transport-moving,Not-in-family,White,Male,26,3,40,Taiwan,<=50K
41,Self-emp-not-inc,104642,Some-college,13,Married-civ-spouse,Craft-repair,Husband,White,Male,47,3,49,United-States,>50K
23,Private,128864,HS-grad,11,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,-50,3,67,United-States,<=50K
38,Private,195611,9th,10,Married-AF-spouse,Protective-serv,Not-in-family,White,Male,-24,2,40,United-States,<=50K
54,Self-emp-not-inc,197579,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-20,-1,50,United-States,>50K
49,Private,75289,Bachelors,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-44,-2,78,United-States,<=50K
45,Self-emp-not-inc,371392,Bachelors,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15560,0,49,United-States,>50K
44,Self-emp-not-inc,156562,Assoc-acdm,4,Married-AF-spouse,Sales,Unmarried,Asian-Pac-Islander,Male,9,1,40,United-States,<=50K
54,Private,158783,HS-grad,10,Never-married,Handlers-cleaners,Own-child,White,Female,24,1,40,United-States,<=50K
29,Private,268507,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,-34,-2,40,United-States,<=50K
36,State-gov,102932,HS-grad,2,Never-married,Farming-fishing,Wife,White,Male,2248,-3,40,Cuba,<=50K
57,Private,78919,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-22,4,40,Dominican-Republic,<=50K
41,Private,178800,Some-college,13,Married-civ-spouse,Transport-moving,Husband,White,Male,15,1,50,United-States,>50K
46,Self-emp-not-inc,19571,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,-28,-1,40,United-States,>50K
45,Private,173569,Masters,13,Married-civ-spouse,Craft-repair,Husband,White,Male,14749,2,40,United-States,>50K
18,Local-gov,190564,Some-college,3,Never-married,?,Wife,White,Female,-18,-2,24,United-States,<=50K
25,Local-gov,294459,Some-college,9,Never-married,Adm-clerical,Own-child,Other,Female,-33,0,24,United-States,<=50K
28,Private,154739,11th,10,Never-married,Other-service,Unmarried,White,Female,-8,0,25,United-States,<=50K
26,Private,28466,Some-college,10,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,7670,1,40,United-States,<=50K
51,State-gov,89627,Assoc-acdm,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,36,-2,58,United-States,>50K
52,Private,62824,Prof-school,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-13,4,49,?,>50K
43,Self-emp-not-inc,32664,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-28,1896,61,United-States,>50K
47,Private,187303,Masters,10,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,54,-3,38,Mexico,<=50K
42,Self-emp-not-inc,121837,Bachelors,13,Divorced,Prof-specialty,Husband,White,Male,3322,2,40,United-States,<=50K
46,Private,33848,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,-34,-1,40,Iran,<=50K
35,State-gov,203708,7th-8th,2,Divorced,Tech-support,Not-in-family,White,Male,-56,1904,40,United-States,<=50K
35,Self-emp-not-inc,39469,Masters,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,-2,1,15,United-States,>50K
33,Private,19664,HS-grad,13,Married-AF-spouse,Machine-op-inspct,Wife,White,Female,13,1,19,United-States,<=50K
30,Private,35586,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,-31,-1,74,Japan,>50K
25,Private,197360,HS-grad,10,Divorced,Adm-clerical,Not-in-family,White,Female,-8,-2,20,United-States,<=50K
57,Private,162454,11th,3,Separated,Craft-repair,Other-relative,White,Male,14,2,16,United-States,<=50K
33,State-gov,444952,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Female,20,-4,9,United-States,<=50K
23,State-gov,167794,Some-college,6,Never-married,Other-service,Unmarried,Black,Female,37,0,37,Puerto-Rico,<=50K
40,?,73683,HS-grad,10,Divorced,Adm-clerical,Own-child,Black,Female,4,-1,23,United-States,<=50K
66,Private,146951,Bachelors,9,Never-married,Handlers-cleaners,Wife,White,Female,-19,0,31,United-States,<=50K
29,Private,237248,10th,9,Never-married,Sales,Not-in-family,White,Male,24,-3,20,United-States,<=50K
47,Private,26039,Bachelors,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,3885,-1,49,India,<=50K
37,Self-emp-inc,111133,HS-grad,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,4756,1,40,United-States,>50K
41,Self-emp-inc,162751,HS-grad,14,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,20,-2,51,United-States,<=50K
21,Private,153710,Assoc-voc,4,Divorced,Other-service,Other-relative,Black,Female,-54,-1,23,United-States,<=50K
55,Federal-gov,75907,Bachelors,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,-1,1,50,United-States,<=50K
55,Local-gov,332054,HS-grad,10,Never-married,Handlers-cleaners,Unmarried,White,Female,-37,-2,40,United-States,<=50K
20,Without-pay,210189,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,17,0,18,United-States,<=50K
33,State-gov,182562,HS-grad,13,Married-civ-spouse,Sales,Husband,White,Male,9,0,40,?,>50K
45,Private,108260,HS-grad,9,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,-29,2,36,United-States,<=50K
56,Private,47205,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,-49,1588,40,United-States,>50K
31,?,328174,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,-66,-1,40,United-States,<=50K
39,Private,386821,Assoc-voc,11,Never-married,Adm-clerical,Own-child,Black,Male,-20,-1,30,United-States,<=50K
46,Private,183649,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Female,38,1,40,Trinadad&Tobago,<=50K
35,?,127362,HS-grad,10,Never-married,Adm-clerical,Wife,White,Female,-8,1,40,United-States,<=50K
51,Private,294131,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-30,1,40,Canada,>50K
36,?,193819,HS-grad,10,Never-married,Exec-managerial,Own-child,Amer-Indian-Eskimo,Male,-31,-4,6,Jamaica,<=50K
39,Self-emp-not-inc,109401,Bachelors,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-22,2,34,United-States,>50K
51,Self-emp-not-inc,62621,7th-8th,5,Never-married,Prof-specialty,Husband,Black,Male,17,-1,80,China,<=50K
68,Self-emp-inc,406922,7th-8th,10,Married-civ-spouse,Adm-clerical,Husband,Black,Female,34,1,45,United-States,<=50K
70,Private,182740,Some-college,9,Divorced,Machine-op-inspct,Other-relative,White,Female,-15,0,36,United-States,<=50K
31,State-gov,74960,Assoc-voc,6,Divorced,Craft-repair,Unmarried,White,Male,19,0,6,United-States,<=50K
28,Private,185230,HS-grad,13,Never-married,Adm-clerical,Unmarried,White,Female,1,2,43,United-States,<=50K
56,Private,70790,Some-college,13,Divorced,Machine-op-inspct,Unmarried,Black,Female,-23,-1,40,United-States,<=50K
33,Private,337933,Assoc-acdm,9,Never-married,Machine-op-inspct,Husband,White,Male,-18,0,24,Jamaica,<=50K
58,Private,192132,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,21,0,14,Puerto-Rico,<=50K
22,Private,213203,Assoc-voc,13,Never-married,Sales,Wife,Black,Female,35,1,40,United-States,<=50K
18,Private,354228,Some-college,4,Never-married,Adm-clerical,Not-in-family,White,Female,-12,-3,40,South,<=50K
53,Self-emp-inc,130184,Bachelors,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,3939,1969,60,United-States,>50K
62,Private,239438,Some-college,9,Never-married,Other-service,Not-in-family,White,Female,-7,1,40,United-States,<=50K
24,Private,224007,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,-36,2,27,United-States,<=50K
39,?,43537,Some-college,15,Never-married,?,Not-in-family,White,Male,-21,2,40,United-States,<=50K
39,Private,314656,HS-grad,10,Divorced,Adm-clerical,Not-in-family,Other,Female,-46,-3,8,United-States,<=50K
44,State-gov,384435,Bachelors,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,-6,-1,36,United-States,<=50K
30,Private,91837,Some-college,9,Never-married,Adm-clerical,Own-child,White,Female,52,-1,19,United-States,<=50K
44,Private,120271,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,31,0,61,United-States,>50K
45,Private,339307,Masters,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,68,2,49,United-States,>50K
20,Private,231636,Bachelors,14,Never-married,Protective-serv,Own-child,White,Female,-47,0,9,United-States,<=50K
17,?,178603,HS-grad,10,Divorced,Adm-clerical,Own-child,White,Female,2,-3,40,United-States,<=50K
20,?,255993,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,-48,0,26,United-States,<=50K
40,Self-emp-inc,35055,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,1,81,United-States,>50K
25,Private,140089,Doctorate,10,Widowed,Adm-clerical,Unmarried,Black,Male,51,2,45,El-Salvador,<=50K
49,?,77068,Assoc-acdm,13,Divorced,Sales,Husband,White,Male,2087,-2,40,United-States,>50K
26,Private,112134,Masters,9,Divorced,?,Unmarried,White,Female,-33,-2,35,United-States,<=50K
28,Local-gov,343219,Assoc-acdm,10,Widowed,Other-service,Not-in-family,White,Female,-3,0,8,United-States,<=50K
47,Federal-gov,154418,Some-college,10,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Female,44,0,23,United-States,<=50K
39,Private,351477,HS-grad,12,Never-married,Sales,Not-in-family,White,Male,4978,1,30,Haiti,<=50K
50,Private,360025,Some-college,14,Divorced,Prof-specialty,Not-in-family,White,Male,-9,-1,40,United-States,<=50K
21,Self-emp-not-inc,191816,Some-college,10,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,-24,-2,45,United-States,<=50K
66,Private,442504,Prof-school,4,Married-civ-spouse,Prof-specialty,Wife,White,Male,2,3,46,United-States,<=50K
39,Private,193354,HS-grad,13,Never-married,Adm-clerical,Unmarried,White,Male,-54,2,36,United-States,<=50K
37,Private,118590,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,17,0,19,United-States,>50K
79,Private,187023,7th-8th,10,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,-28,0,8,United-States,<=50K
54,Private,58661,Assoc-voc,10,Never-married,Other-service,Own-child,Black,Female,-41,3,4,United-States,<=50K
41,Private,45595,Some-college,10,Never-married,Handlers-cleaners,Unmarried,White,Male,-28,-2,30,Cuba,<=50K
44,Self-emp-not-inc,89189,Bachelors,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,25,-1,59,United-States,>50K
17,Private,216199,Assoc-acdm,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-1,1,40,United-States,<=50K
40,?,72510,Some-college,10,Never-married,Tech-support,Unmarried,White,Female,42,1816,40,United-States,<=50K
61,Local-gov,100647,Some-college,11,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,-16,1,25,United-States,<=50K
43,Private,192088,10th,16,Divorced,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,-52,4,25,Peru,<=50K
70,Private,167710,10th,10,Separated,Prof-specialty,Not-in-family,White,Male,24,-1,45,England,<=50K
38,Local-gov,222757,Assoc-acdm,10,Never-married,Adm-clerical,Not-in-family,White,Female,16,0,40,United-States,<=50K
31,Self-emp-not-inc,336801,Doctorate,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-43,-1,57,United-States,<=50K
43,Private,98801,HS-grad,10,Divorced,Machine-op-inspct,Other-relative,White,Female,10,0,40,United-States,<=50K
58,Self-emp-inc,29953,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7113,1669,77,United-States,>50K
59,Private,103837,HS-grad,13,Never-married,Transport-moving,Other-relative,White,Female,-14,0,27,United-States,<=50K
44,Local-gov,343095,Prof-school,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,-8,-2,50,United-States,>50K
33,Local-gov,178547,Bachelors,9,Divorced,Machine-op-inspct,Unmarried,Black,Female,-43,0,40,United-States,<=50K
26,Private,145442,HS-grad,6,Widowed,?,Not-in-family,Amer-Indian-Eskimo,Female,-4,-1,31,United-States,<=50K
44,Self-emp-not-inc,131569,Prof-school,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4500,0,66,United-States,>50K
38,Private,99562,HS-grad,13,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,50,United-States,>50K
32,Private,96118,HS-grad,7,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,-29,1,40,United-States,<=50K
25,Private,133058,Doctorate,10,Separated,Transport-moving,Unmarried,Black,Female,13,1,40,?,<=50K
58,Private,93966,HS-grad,10,Married-spouse-absent,Sales,Other-relative,White,Male,-14,0,40,United-States,<=50K
24,?,76717,HS-grad,10,Divorced,?,Unmarried,Asian-Pac-Islander,Female,-32,-1,40,United-States,<=50K
42,Private,85260,Bachelors,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,4565,1737,40,United-States,>50K
29,Federal-gov,115570,Bachelors,13,Divorced,Transport-moving,Not-in-family,White,Female,-4,-1,12,United-States,<=50K
19,Private,180862,HS-grad,10,Never-married,Other-service,Own-child,Black,Female,-9,4,35,United-States,<=50K
22,Private,228683,Some-college,10,Never-married,Sales,Own-child,White,Female,22,1,49,Japan,<=50K
44,Private,362347,HS-grad,11,Divorced,Craft-repair,Husband,White,Female,3,1,40,Thailand,<=50K
29,Private,148480,Some-college,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,-19,-2,57,Philippines,<=50K
20,?,107288,11th,10,Never-married,Adm-clerical,Not-in-family,White,Female,-3,1,20,United-States,<=50K
28,?,398118,10th,10,Widowed,Adm-clerical,Own-child,Black,Female,-13,0,22,United-States,<=50K
53,Self-emp-not-inc,198926,Bachelors,12,Married-civ-spouse,Armed-Forces,Husband,Asian-Pac-Islander,Female,3746,-3,40,United-States,>50K
25,Private,440730,Some-college,10,Never-married,Other-service,Unmarried,White,Female,-18,1,45,United-States,<=50K
35,Local-gov,29885,HS-grad,5,Married-spouse-absent,Farming-fishing,Unmarried,White,Female,-11,3,40,United-States,<=50K
41,Self-emp-not-inc,162477,Bachelors,11,Married-civ-spouse,Transport-moving,Husband,White,Male,15143,2330,43,United-States,>50K
62,Federal-gov,196956,Bachelors,13,Never-married,Other-service,Husband,White,Male,-5,1,45,United-States,<=50K
28,Private,186336,Some-college,10,Never-married,Other-service,Unmarried,White,Female,-8,-1,19,United-States,<=50K
26,Private,169729,7th-8th,10,Never-married,Craft-repair,Unmarried,Asian-Pac-Islander,Male,38,3,40,United-States,<=50K
40,Private,144268,Assoc-acdm,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,13,1,82,?,>50K
72,Federal-gov,113565,HS-grad,10,Never-married,Other-service,Own-child,White,Female,6,1,40,United-States,<=50K
39,Private,46475,Some-college,4,Separated,Handlers-cleaners,Wife,White,Male,39,0,40,United-States,<=50K
48,Private,28860,HS-grad,9,Married-civ-spouse,Transport-moving,Unmarried,White,Male,-40,1,73,United-States,<=50K
39,Private,321567,10th,10,Married-civ-spouse,Farming-fishing,Not-in-family,Black,Male,-53,-1,38,United-States,<=50K
46,Private,71376,Some-college,4,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Female,-38,-4,40,United-States,<=50K
29,Private,228580,Assoc-acdm,10,Married-civ-spouse,Craft-repair,Husband,White,Female,27,3,16,Mexico,<=50K
50,Self-emp-not-inc,156469,Assoc-acdm,11,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,4091,1,55,United-States,>50K
42,Private,314396,Some-college,12,Separated,Machine-op-inspct,Not-in-family,White,Male,5,0,40,United-States,<=50K
52,State-gov,270709,HS-grad,10,Married-civ-spouse,Other-service,Not-in-family,White,Male,-8,2,50,United-States,>50K
33,Private,411202,Prof-school,12,Married-civ-spouse,Sales,Husband,White,Male,39,3,46,Mexico,<=50K
23,Private,593092,Some-college,10,Widowed,Adm-clerical,Own-child,Black,Female,-9,-1,19,United-States,<=50K
75,Private,210909,Assoc-acdm,10,Married-civ-spouse,Sales,Husband,White,Male,11,2,40,Holand-Netherlands,>50K
